date,FCT,NXT,BTN,isPartial
2015-12-25 13:00:00,6,39,25,False
2015-12-25 14:00:00,4,40,25,False
2015-12-25 15:00:00,4,41,22,False
2015-12-25 16:00:00,4,45,21,False
2015-12-25 17:00:00,4,42,17,False
2015-12-25 18:00:00,5,47,17,False
2015-12-25 19:00:00,4,45,15,False
2015-12-25 20:00:00,6,53,14,False
2015-12-25 21:00:00,4,49,16,False
2015-12-25 22:00:00,4,53,16,False
2015-12-25 23:00:00,4,52,21,False
2015-12-26 00:00:00,4,62,23,False
2015-12-26 01:00:00,3,54,27,False
2015-12-26 02:00:00,3,58,33,False
2015-12-26 03:00:00,2,57,33,False
2015-12-26 04:00:00,3,58,37,False
2015-12-26 05:00:00,2,54,35,False
2015-12-26 06:00:00,5,50,37,False
2015-12-26 07:00:00,3,48,33,False
2015-12-26 08:00:00,5,41,33,False
2015-12-26 09:00:00,5,37,31,False
2015-12-26 10:00:00,5,42,31,False
2015-12-26 11:00:00,7,48,29,False
2015-12-26 12:00:00,5,41,29,False
2015-12-26 13:00:00,5,40,26,False
2015-12-26 14:00:00,5,41,25,False
2015-12-26 15:00:00,5,47,20,False
2015-12-26 16:00:00,5,43,19,False
2015-12-26 17:00:00,6,48,15,False
2015-12-26 18:00:00,5,45,16,False
2015-12-26 19:00:00,6,45,13,False
2015-12-26 20:00:00,5,44,15,False
2015-12-26 21:00:00,5,44,15,False
2015-12-26 22:00:00,4,51,14,False
2015-12-26 23:00:00,5,52,20,False
2015-12-27 00:00:00,4,54,20,False
2015-12-27 00:00:00,5,57,22,False
2015-12-27 01:00:00,2,61,25,False
2015-12-27 02:00:00,4,57,30,False
2015-12-27 03:00:00,1,57,32,False
2015-12-27 04:00:00,3,57,38,False
2015-12-27 05:00:00,2,56,36,False
2015-12-27 06:00:00,3,52,37,False
2015-12-27 07:00:00,4,49,36,False
2015-12-27 08:00:00,3,40,35,False
2015-12-27 09:00:00,5,41,29,False
2015-12-27 10:00:00,5,35,36,False
2015-12-27 11:00:00,8,36,39,False
2015-12-27 12:00:00,5,38,33,False
2015-12-27 13:00:00,6,40,32,False
2015-12-27 14:00:00,6,45,28,False
2015-12-27 15:00:00,5,43,25,False
2015-12-27 16:00:00,5,48,22,False
2015-12-27 17:00:00,6,46,22,False
2015-12-27 18:00:00,6,46,18,False
2015-12-27 19:00:00,6,47,19,False
2015-12-27 20:00:00,7,44,20,False
2015-12-27 21:00:00,7,47,26,False
2015-12-27 22:00:00,7,55,21,False
2015-12-27 23:00:00,6,56,25,False
2015-12-28 00:00:00,6,53,35,False
2015-12-28 01:00:00,4,52,48,False
2015-12-28 02:00:00,4,55,51,False
2015-12-28 03:00:00,4,60,61,False
2015-12-28 04:00:00,5,56,68,False
2015-12-28 05:00:00,4,53,59,False
2015-12-28 06:00:00,6,47,59,False
2015-12-28 07:00:00,8,43,58,False
2015-12-28 08:00:00,7,33,50,False
2015-12-28 09:00:00,9,35,45,False
2015-12-28 10:00:00,11,36,39,False
2015-12-28 11:00:00,10,36,37,False
2015-12-28 12:00:00,9,35,45,False
2015-12-28 13:00:00,9,34,34,False
2015-12-28 14:00:00,11,38,29,False
2015-12-28 15:00:00,11,41,26,False
2015-12-28 16:00:00,10,43,25,False
2015-12-28 17:00:00,9,45,22,False
2015-12-28 18:00:00,8,44,45,False
2015-12-28 19:00:00,8,50,23,False
2015-12-28 20:00:00,8,50,21,False
2015-12-28 21:00:00,7,52,22,False
2015-12-28 22:00:00,6,58,21,False
2015-12-28 23:00:00,6,62,27,False
2015-12-29 00:00:00,4,58,37,False
2015-12-29 01:00:00,4,73,41,False
2015-12-29 02:00:00,3,100,55,False
2015-12-29 03:00:00,3,68,53,False
2015-12-29 04:00:00,5,70,63,False
2015-12-29 05:00:00,5,70,56,False
2015-12-29 06:00:00,6,57,61,False
2015-12-29 07:00:00,6,46,60,False
2015-12-29 08:00:00,10,41,48,False
2015-12-29 09:00:00,10,39,48,False
2015-12-29 10:00:00,11,37,42,False
2015-12-29 11:00:00,15,36,42,False
2015-12-29 12:00:00,10,35,42,False
2015-12-29 13:00:00,9,40,37,False
2015-12-29 14:00:00,9,40,40,False
2015-12-29 15:00:00,11,47,35,False
2015-12-29 16:00:00,10,49,36,False
2015-12-29 17:00:00,10,48,26,False
2015-12-29 18:00:00,12,47,46,False
2015-12-29 19:00:00,8,49,27,False
2015-12-29 20:00:00,9,55,24,False
2015-12-29 21:00:00,8,55,25,False
2015-12-29 22:00:00,8,56,28,False
2015-12-29 23:00:00,9,69,45,False
2015-12-30 00:00:00,5,75,66,False
2015-12-30 00:00:00,4,69,60,False
2015-12-30 01:00:00,5,62,79,False
2015-12-30 02:00:00,3,59,93,False
2015-12-30 03:00:00,4,62,100,False
2015-12-30 04:00:00,3,60,71,False
2015-12-30 05:00:00,3,54,53,False
2015-12-30 06:00:00,4,48,54,False
2015-12-30 07:00:00,6,40,51,False
2015-12-30 08:00:00,8,35,40,False
2015-12-30 09:00:00,8,34,38,False
2015-12-30 10:00:00,10,35,36,False
2015-12-30 11:00:00,9,36,33,False
2015-12-30 12:00:00,10,36,41,False
2015-12-30 13:00:00,6,38,31,False
2015-12-30 14:00:00,8,40,29,False
2015-12-30 15:00:00,9,44,26,False
2015-12-30 16:00:00,6,42,23,False
2015-12-30 17:00:00,8,44,23,False
2015-12-30 18:00:00,7,48,59,False
2015-12-30 19:00:00,7,50,29,False
2015-12-30 20:00:00,7,49,24,False
2015-12-30 21:00:00,7,50,22,False
2015-12-30 22:00:00,5,51,25,False
2015-12-30 23:00:00,7,61,32,False
2015-12-31 00:00:00,4,70,42,False
2015-12-31 01:00:00,3,89,46,False
2015-12-31 02:00:00,3,82,49,False
2015-12-31 03:00:00,3,78,51,False
2015-12-31 04:00:00,2,76,45,False
2015-12-31 05:00:00,3,70,43,False
2015-12-31 06:00:00,4,64,44,False
2015-12-31 07:00:00,5,54,43,False
2015-12-31 08:00:00,4,47,38,False
2015-12-31 09:00:00,6,43,36,False
2015-12-31 10:00:00,7,44,31,False
2015-12-31 11:00:00,6,38,28,False
2015-12-31 12:00:00,5,41,28,False
2015-12-31 13:00:00,6,45,27,False
2015-12-31 14:00:00,4,44,24,False
2015-12-31 15:00:00,4,46,20,False
2015-12-31 16:00:00,5,48,19,False
2015-12-31 17:00:00,5,47,18,False
2015-12-31 18:00:00,5,49,18,False
2015-12-31 19:00:00,4,48,18,False
2015-12-31 20:00:00,4,51,13,False
2015-12-31 21:00:00,3,46,14,False
2015-12-31 22:00:00,2,49,13,False
2015-12-31 23:00:00,3,47,16,False
2016-01-01 00:00:00,2,48,22,False
2016-01-01 01:00:00,4,58,26,False
2016-01-01 02:00:00,2,61,31,False
2016-01-01 03:00:00,3,50,28,False
2016-01-01 04:00:00,2,50,32,False
2016-01-01 05:00:00,2,43,32,False
2016-01-01 06:00:00,2,50,35,False
2016-01-01 07:00:00,5,44,36,False
2016-01-01 08:00:00,4,38,35,False
2016-01-01 09:00:00,3,36,31,False
2016-01-01 10:00:00,4,38,33,False
2016-01-01 11:00:00,6,41,35,False
2016-01-01 12:00:00,6,40,33,False
2016-01-01 13:00:00,4,36,27,False
2016-01-01 14:00:00,5,37,27,False
2016-01-01 15:00:00,5,44,24,False
2016-01-01 16:00:00,6,47,20,False
2016-01-01 17:00:00,6,45,18,False
2016-01-01 18:00:00,4,46,18,False
2016-01-01 19:00:00,6,48,16,False
2016-01-01 20:00:00,5,47,14,False
2016-01-01 21:00:00,5,55,17,False
2016-01-01 22:00:00,4,55,21,False
2016-01-01 23:00:00,4,61,19,False
2016-01-02 00:00:00,6,56,23,False
